date,a,b
19000717,0.007634210282822607,0.031500178832677826
19000718,0.016147650823196177,0.09818763517775514
19000719,0.00033216509590443656,5.094536852189234
19000720,0.006599165296830874,2.0212033243070393
19000721,0.01983201041613036,3.883626716824133
19000722,0.003975493655349343,2.966162963681612
19000723,0.01166376098008676,2.2715348001509783
19000724,0.030263837669570977,2.353702314762742
19000725,0.01715749945680302,0.5228929319454987
19000726,0.013530094673260107,0.06210439415762917
19000727,0.042988143022958634,1.737973513244803
19000728,0.001672800676084792,9.1713951765955
19000729,0.00045415554984352307,7.264872463429937
19000730,0.22913729583223696,1.0860654583936555
19000731,0.0008695047417986342,0.23676965856592647
19000801,0.01346340846428667,0.32327073520263405
19000802,0.04750625966449938,0.8842547669060697
19000803,0.026377372449366696,1.3316663637593944
19000804,0.012248962078283122,2.026263052232184
19000805,0.001508486670464741,4.225285379786868
19000806,0.037034736720309096,1.4333901861042286
19000807,0.0014697918341914683,0.06428364612740464
19000808,0.006055099589784459,0.007705333194151616
19000809,2.826974750807153e-06,1.7737117955734918
19000810,0.052760347643788334,0.07617297902888075
19000811,0.04485759600519356,0.8885200559218386
19000812,0.0015921177600064654,2.077941793661688
19000813,0.5371389190526694,0.05170494223136826
19000814,0.03367223865635681,0.2766204912222068
19000815,0.0007397394104822876,0.8597478670747907
19000816,0.00024206924616158298,0.27261435828689695
19000817,0.38352462873526455,0.08658880877380758
19000818,0.0014191607518008239,1.4500383116800704
19000819,0.0006309459816487807,4.096130451018596
19000820,0.003961286982389043,0.07911237198386446
19000821,0.00048270667027028893,0.24176909802447907
19000822,0.02559015993779227,0.11585864882337528
19000823,0.01971531940086804,2.085768147636523
19000824,0.04884258191694384,0.2155655428133548
19000825,0.019675636351610456,0.02630079925696193
19000826,0.010888970900777452,17.787592380510137
19000827,0.01124845229911377,0.348961023864461
19000828,0.022343511712603556,8.939691119646307
19000829,0.0015625819887745364,0.0005874096871923014
19000830,0.03446222836389373,4.200061371440392
19000831,0.020185547379257145,0.11504234407281899
19000901,0.021367335735135672,3.8146465500374602
19000902,0.026851303811500374,0.8035802405297513
19000903,0.0013264860377540646,0.11819836087376594
19000904,0.004906151250483092,1.4586254824869256
19000905,0.009825083205987156,0.10161263977924319
19000906,0.0016037845132612864,0.033003507822984224
19000907,0.00885780626719591,1.5086033911694738
19000908,0.0034844290761597736,0.8447520693068767
19000909,0.004931178852456386,0.3639399199179978
19000910,0.09578699927698049,0.5769638939894433
19000911,0.04245290094199006,28.90561911893157
19000912,0.1090783569148647,1.7168147437826498
19000913,0.0014026763327160056,0.08635547619403042
19000914,0.011877793422868328,0.013135309576381426
19000915,0.038975143575318366,0.47108030862917594
19000916,0.004547130957233696,0.33613363962853315
19000917,0.003745647906171552,3.8977850764861035
19000918,0.0003270750053961521,0.4994135784826625
19000919,0.0033001095987201415,1.35202101221824
19000920,0.0237136126674276,4.39741336736671
19000921,3.688564747331819e-05,0.4096112806296346
19000922,0.021454157645464843,23.122760211437896
19000923,0.15315694410588654,0.4819319334154907
19000924,0.01779691617550773,1.6785531673518126
19000925,0.038696793721922855,0.030217721199316698
19000926,0.11256196547104615,0.8282959326605115
19000927,0.04727523453563592,0.4441570933856971
19000928,0.0007842024031013997,0.6110779962595051
19000929,0.03498086489425709,0.19506954444019378
19000930,0.0003705505446796148,0.5284688815364701
19001001,2.62756038654346e-05,0.9362159690619781
19001002,0.6150285430696653,0.6767467458573123
19001003,0.006000786209529083,0.07898281934526756
19001004,0.0326213413370753,1.6850314405159685
19001005,0.0034740361669159175,4.44001417612741
19001006,0.002311803670321107,1.3974884762299185
19001007,0.07158181466749214,9.033298504186014
19001008,0.0003210270687450702,0.04184951458305453
19001009,0.009605502863291803,0.7147174680847417
19001010,0.1898693268600223,1.6019975450479031
19001011,0.003325622347279039,3.768125057992766
19001012,0.035080327501150706,0.09275214161315953
19001013,0.008053938029632345,0.9849019721760759
19001014,0.0005152144021567026,0.14349574633080361
19001015,0.007052932860837402,7.020755061341933
19001016,0.0004879924502000876,6.324450117906539
19001017,0.0017476224870217557,69.15609603289833
19001018,0.00394383449557742,0.08510852821282207
19001019,0.021761181777251073,0.25229076919302434
19001020,0.00042699762188222186,0.9994707695171101
19001021,0.109079961238675,1.5398665711558288
19001022,0.00031117038534477675,1.5670942530080603
19001023,0.008301668870545328,0.24940137705088775
19001024,0.016701671047292824,0.05462879147148231
19001025,0.0005394324361203801,0.2857047252804863
19001026,0.5318261657669171,1.0806115785813972
19001027,0.022237560062993877,0.7664373267216672
19001028,0.02594915445311206,3.307456459511384
19001029,0.002185588849159183,0.10915940382096756
19001030,0.0038359667959957638,1.0092736219986354
19001031,0.0003216916227260165,6.84324049315791
19001101,5.7442925050497604e-05,0.1736342251226208
19001102,0.000842039861180782,0.8937757421893251
19001103,0.0002207276496708341,2.89387586488031
19001104,0.030741008265081842,0.655739699793759
19001105,0.020756778490433846,0.5409127104755977
19001106,0.0026937891705950245,0.1487155087188086
19001107,9.868110470345921e-05,0.1371077059457306
19001108,0.051714132052801315,0.7016297179923724
19001109,0.06758724499399388,0.06031125184976802
19001110,0.010427012098869629,2.8992142124472653
19001111,0.03247627793242835,0.2471641054974761
19001112,0.010656408239660926,0.8418133405519714
19001113,0.0037369915161715095,2.107804376939573
19001114,0.04052973865304981,3.026628921029086
19001115,0.009350576678691491,30.594718859956576
19001116,0.028271418010263474,25.12328896135994
19001117,0.010650599395680147,0.13301506248740924
19001118,0.03633521325355063,0.09564636144572244
19001119,1.7081068929732328,3.265397707172969
19001120,0.014007430586197378,0.004128342221368414
19001121,0.006620982220590686,1.3856724218100402
19001122,0.0011797122416496604,7.352511027380817
19001123,0.014175459703660945,0.6594113303353194
19001124,0.003613782414951177,0.4456397354400513
19001125,0.1586156330861084,20.4692369423365
19001126,0.02283426396539491,0.6378496205108818
19001127,0.005930795717667851,0.03364361688487559
19001128,0.0032652236214258798,1.299164944853271
19001129,0.019863756122572483,0.025702910197794814
19001130,0.1066821034751729,3.2455209712991615
19001201,0.22888973781828464,1.5650844983342425
19001202,0.004742624520100802,0.8595268711673376
19001203,0.00421457892227431,1.375729313025151
19001204,0.0037065919204421222,0.21527500306267705
19001205,0.003276099135894126,0.9420614202235085
19001206,0.0016720234019354005,0.9017386343466413
19001207,0.09820438798906576,0.7704585704317033
19001208,0.00030347899661902145,2.9135033231705485
19001209,0.16798889183116228,0.3315746177997425
19001210,0.010750384768247712,3.0797195425041957
19001211,0.02055251092684,0.13632514879335414
19001212,0.031990854546935794,0.23156311601103355
19001213,0.004151738765447589,6.7805443050045895
19001214,0.002804503124360842,1.7838437513636225
19001215,0.0003380345876235972,0.029112631838367528
19001216,0.001695833113491589,7.218425172521754
19001217,0.0018475868380801784,0.266630127289871
19001218,0.0001858155608592313,1.0496034939027834
19001219,0.022296977044884026,6.661428468743382
19001220,0.0006095108688009142,0.8949047994465242
19001221,0.03952662165584703,3.9883323680507248
19001222,0.0035845031378184283,0.09476992919106511
19001223,0.0009115425011785142,0.028628729465093587
19001224,0.2204860478587165,0.016530966999977876
19001225,0.004790720901619368,186.70723266043694
19001226,0.24139346248989116,0.06051889240053177
19001227,0.0013291557444821361,2.5716415345760972
19001228,0.6601136732001267,4.399878424723456
19001229,0.00202637492159839,57.18049670187496
19001230,0.0036983534381672054,0.5716469032406623
19001231,0.0024529515833217126,0.10170310233427021
19010101,2.2804224548464628e-05,2.5204178182595074
19010102,0.006053490143026266,0.3822894778739663
19010103,0.004374653738080957,3.4952282961935466
19010104,0.00382882390109931,0.82740465651728
19010105,1.9608218459402697e-05,3.705206148275775
19010106,0.09357163228188538,2.1223601287387877
19010107,0.26398606436010896,3.340295183093071
19010108,0.02860130953071411,2.2220464677524108
19010109,0.055495363391313605,0.24425826577462542
19010110,0.0025163813187903577,1.0014777628679539
19010111,0.08399177573377692,0.17446961804469907
19010112,0.02765226572760379,0.09446372333824093
19010113,0.014126925518098715,0.7816693700551355
19010114,0.013324083292612183,3.1004351140193775
19010115,0.00108018419526254,0.5579850811493458
19010116,0.03227298918513849,2.037935173751745
19010117,0.20198019178819696,7.576448646542998
19010118,0.011473772724676128,0.7015624713480458
19010119,0.016536328082851562,0.12200425929721542
19010120,0.09140332397156234,1.6847524745843157
19010121,0.00011251830016604039,104.68397488024404
19010122,0.0012983223738841465,0.1519857042828369
19010123,0.0034019736069173753,156.49539334751125
19010124,0.2825887683944452,0.8925103981750493
19010125,0.0007687819550361221,1.633537018943288
19010126,0.0019009249382469417,7.018680190135265
19010127,0.0006964868760351502,0.7105215745986364
19010128,0.02569151119480147,34.53191938085002
19010129,0.04971393116090498,0.019016053807907714
19010130,5.343199510943307e-05,2.1992145555189153
19010131,0.068098879356364,0.5379766202055444
19010201,0.0002501186076794004,0.38883866580207
19010202,0.22385875232325145,6.347458991624645
19010203,0.006466156437505385,2.66168842696923
19010204,0.08686745095043229,0.9910506450306541
19010205,0.0017254484929943997,7.175289138935466
19010206,0.10268963155398259,0.4768198411290262
19010207,0.40477075664954976,0.4131944933789411
19010208,0.15687754269136775,2.387404515078041
19010209,0.005518411491449562,0.33270857612643595
19010210,0.0027452121908696807,7.243620170207195
19010211,5.2307520620132636e-05,1.1384088025908299
19010212,0.0011244910806397865,0.7988409296863407
19010213,0.05342477671713203,2.1007995122860237
19010214,0.002207867953092408,3.234349159190179
19010215,0.003427643309629473,3.7518266484644682
19010216,0.00016419031708815056,0.2045314250498155
19010217,0.00019048963408957762,1.0989408603545312
19010218,0.004335591903128,1.3206716566058418
19010219,0.01734216426760097,1.0287542739913977
19010220,0.020676231795079356,1.2421112620957124
19010221,0.2410676570619,0.26890043156051724
19010222,0.0015323470684370844,0.8714749186335913
19010223,0.021167138418301416,3.2479976038600102
19010224,0.014455920742690023,0.3837247979645729
19010225,0.30246128462459254,54.59475248437071
19010226,0.0031096119253895306,0.451308191423888
19010227,0.0010880384231192436,0.5111330937898922
19010228,0.031528024692029,1.0580664206854449
19010301,4.90098274932409e-05,2.3183063363420247
19010302,0.14848035123898967,0.19153583200399443
19010303,0.08627332236144132,4.7033400615878005
19010304,0.004320015562379403,0.27534033624119303
19010305,0.005369462896518458,12.749043112483958
19010306,0.08054770013508639,0.5714222754353951
19010307,0.00749911918537465,0.17618859520539434
19010308,0.0006491835192031947,2.4323431358427796
19010309,0.0018468904372668502,112.64073636436096
19010310,0.21660247610163935,1.6768092029584203
19010311,0.008401844072774563,1.6825128387358392
19010312,0.001649221448232469,0.000316935933024343
19010313,0.06361161137672698,0.3119510782580579
19010314,6.572562788783997e-05,0.13180312302655137
19010315,0.007240994071197604,0.08164517174476138
19010316,0.0012154061682924035,4.123538643979244
19010317,0.0002235126686263191,0.06364936260554754
19010318,0.0057839320602476405,3.0710583176487
19010319,5.522014260711603e-05,3.8518730826481353
19010320,0.00994650015549506,1.5255798871050386
19010321,0.00012980842160882706,1.4265837734705773
19010322,0.012247072623703718,1.0321754213796164
19010323,0.0035762676716053574,13.94707262485953
19010324,0.0835956403062602,0.07152047951115358
19010325,0.0011181702730903606,0.02737457813122793
19010326,0.0647231930332105,0.31419327179418977
19010327,0.002339166725249679,4.551932814858283
19010328,0.0005917875065813387,0.0053861776645212234
19010329,0.0025378582290336974,1.6004443738713838
19010330,0.00400876687115455,8.489648789813245
19010331,0.0008206489180922163,0.048658613477361556
19010401,0.046213954975187,3.116581843974994
19010402,0.010781322904210248,0.23688583257812085
19010403,0.00028347090859993544,17.314704151450893
19010404,1.87001185753738e-05,1.0056892604857306
19010405,0.020414242697579865,0.12862195674146099
19010406,0.005163244813992545,0.4477096823397521
19010407,0.006605949405679528,0.01557842273820715
19010408,0.0005561565883760186,0.709395853262159
19010409,1.2127042691880388,3.859803416709805
19010410,0.0004112878102671429,20.58249446842043
19010411,0.030625841444448926,0.9561471457595262
19010412,0.004548694166234134,0.004595890068017118
19010413,4.7469124690432745e-06,0.1590493914415358
19010414,6.8529923147183975,57.09534475449311
19010415,0.043491001103994904,0.06610345478349071
19010416,0.009379030895838492,2.9830934083077563
19010417,0.06651814122033493,4.037180131154611
19010418,0.0010154494555932262,0.06259122824561007
19010419,0.10671580954830036,2.2555476520830973
19010420,0.002147332623554545,0.800950868963571
19010421,0.010085408495909607,12.594843213084708
19010422,0.1953532792703091,0.4938861042811943
19010423,0.00010462953663311684,2.5889233234914593
19010424,0.0016795414509895362,5.676316484355932
19010425,0.004250531822533316,19.94654339089946
19010426,0.031682440618182275,0.769427916214359
19010427,0.0013616805309970067,0.9371989373420287
19010428,0.0005743489469692405,0.071042535808252
19010429,0.011600129104296315,0.010116710082336054
19010430,0.16457477188836,1.8977290841632772
19010501,0.08031589117787179,1.43666310837025
19010502,0.017385054164968845,29.140793615209446
19010503,3.5964942699137525e-05,1.0083304274561198
19010504,0.0214648793744455,2.4769644409465603
19010505,0.005548183629313609,0.33480270693195385
19010506,0.000973473969086692,0.05284921749180852
19010507,0.16179055771851286,5.169145860976821
19010508,0.00026579336665409766,1.8239746735738593
19010509,3.662754373856069e-05,6.360224885859753
19010510,0.0512220375514531,21.04341425247194
19010511,0.022486850413055346,0.01812937455553501
19010512,0.031427923652550704,10.149791624368943
19010513,0.0237847332680985,0.3664241424773048
19010514,0.3292436454464456,0.8064274511366446
19010515,0.0009595432800206785,0.030414913922990627
19010516,1.730500182480683e-05,6.9369615830578635
19010517,0.01341131434785687,0.26095405409942
19010518,0.003698690910332942,0.003576485045684767
19010519,0.0004376459665317847,0.4112839961494757
19010520,0.019969628635136575,6.369519509324704
19010521,0.05493075374293836,0.5158645985577132
19010522,0.004212220243420103,2.2830550721237244
19010523,0.06669306352470608,12.36748866906858
19010524,0.12689891794120906,0.35297349085382146
19010525,0.010494291435606323,1.7364536194878082
19010526,0.031249921128331137,0.9589690124882663
19010527,0.0017545072488601952,0.00024149362123337303
19010528,0.0003182864319857181,4.087886542724431
19010529,0.11736576829227782,0.045043645338459094
19010530,0.00024723408703350886,0.7016104318225748
19010531,0.008819708122712815,0.2214277162915959
19010601,0.00354863733296549,0.13752362036645588
19010602,0.012504858028886566,0.9437985451546537
19010603,0.0017101391205015615,0.5138912589395025
19010604,0.8164127301291744,0.4376810696118761
19010605,7.978511036752066e-05,13.155274369638523
19010606,0.01235646355373906,2.2338188103054306
19010607,0.04224019417677731,1.2892708407017364
19010608,0.005709257999244409,0.26723366823438266
19010609,0.0035479325678405235,2.2938928476946487
19010610,0.011113923126952937,0.6508993031560857
19010611,0.036085686593981,0.10615646590080269
19010612,0.03713635845993979,2.8697208862072863
19010613,3.6617189391070673e-06,0.3008016635391325
19010614,0.03415060211704548,1.0163458663134421
19010615,0.01104176057719567,1.909283434554089
19010616,0.002877060116135932,0.2945261143986747
19010617,0.000402979144298246,0.25236412244062345
19010618,0.0034377776359927484,3.1933350378352494
19010619,0.00036109382233714325,0.21557544412467575
19010620,0.00038641483752626553,0.701754231235808
19010621,0.005021705343706688,0.2067442082078872
19010622,0.000490047956060445,0.1372521035763661
19010623,0.024908521529441258,2.7613437356834494
19010624,0.2846885109543421,0.06619279153797666
19010625,0.23652386099419126,1.6731783864065422
19010626,0.0022425032294057278,1.4996178767385104
19010627,2.5756592724057525,25.765992779468604
19010628,0.09455194068657646,0.29586838688265255
19010629,0.0026196259466638324,2.540660325053269
19010630,0.008007707726926227,40.442264999729666
19010701,0.0045541299909146685,0.6288854507298057
19010702,0.00011914743464379284,2.685284161568703
19010703,0.009556876197258682,0.7339367884157025
19010704,0.00144263664814637,160.55043936722998
19010705,4.924717228788814e-05,0.6310024009224676
19010706,0.08758039242099198,0.24947227206177378
19010707,0.011115584059842188,0.5728934205192068
19010708,0.12270529451809398,3.5926133468826187
19010709,0.0035755379062772977,0.08233907387054579
19010710,0.02707835634568018,0.4626175579479428
19010711,0.06333961046947176,0.9830501745740858
19010712,0.0024271541690178092,10.317412703273469
19010713,0.037370660254066414,0.5803852318615466
19010714,0.004732840531126432,2.8462232388173425
19010715,0.015490194186817142,2.1287747447985343
19010716,8.71205161460317,1.7396712161038026
19010717,0.013200808013038039,3.4878579309512254
19010718,0.040470114542426244,1.9814273241853344
19010719,0.00032682221587148583,8.447942793677335
19010720,0.007605494597168449,1.6721867895543292
19010721,0.00266089534234167,18.082242687931362
19010722,0.28829151315716667,0.8219288002289552
19010723,0.5959050217190894,3.8821964227600643
19010724,0.01792241444576341,1.0195153265231343
19010725,0.0005611946484972156,0.13492154208913282
19010726,0.00218610715251846,0.1926965198781754
19010727,0.012524958560705063,0.015086365984505282
19010728,0.0007695158278017372,1.0130326594907733
19010729,0.006337868368102987,1.5022858391827725
19010730,8.554811560693925e-05,2.728290447357222
19010731,0.002714547013915248,1.3342279579762895
19010801,0.011245420363329182,3.2991450041770727
19010802,0.2003952945656408,5.467997769478599
19010803,0.010018115081238621,0.6480726612497328
19010804,0.3157796642331537,1.7369011499520641
19010805,0.08581398706097358,0.7202003849660247
19010806,0.02117447555844844,0.9439110269374671
19010807,6.461643740480117,1.243851911215163
19010808,0.3054715991391539,1.517977978635322
19010809,0.006495330695923352,65.14956341426019
19010810,0.006250689933228486,18.961172089896618
19010811,0.0408734809716383,0.03772712367353032
19010812,0.5510723932997175,8.545499217229425
19010813,0.00950418360775914,6.737448360176877
19010814,0.007284318037698459,1.1790037042902994
19010815,0.019936904197947972,1.4017952604058468
19010816,0.0038350292478738506,2.6103790256951207
19010817,0.0025724274607709873,2.7466757654738188
19010818,0.028189459710191992,3.1103454599696496
19010819,0.0011853365781881548,0.47278865547769744
19010820,0.12647916688740737,60.64874984047661
19010821,0.0004937216548170768,6.135383509014316
19010822,0.015506079605960035,0.6881901773030519
19010823,0.0002217914136095299,2.141812774374085
19010824,0.0015948224339121984,0.8704439058512204
19010825,0.023125098479665582,1.5514109240462808
19010826,0.012125449504568488,0.41317723807351714
19010827,0.05069395771670753,2.0409012560536746
19010828,0.016436653027879288,1.654977680351275
19010829,0.005677914013387198,1.873661956044104
19010830,0.10796117039003428,3.11410772944835
19010831,0.38086388991261655,0.3350110114785179
19010901,0.004389019699279262,0.46850885644040124
19010902,2.5995354135303663,0.8724620159335591
19010903,0.0019631500552554425,103.17951219681665
19010904,0.5022351023887321,58.856439348765136
19010905,0.0005967339780477877,0.3217910879337413
19010906,0.08107257818047058,4.083105626356298
19010907,0.001535362250912902,1.7801868284311717
19010908,0.0011867857882508909,3.7142699905720917
19010909,0.05721397496958805,0.015483017569330083
19010910,0.02749655823938873,143.33715205339482
19010911,0.0022018562914673263,2.430266289368549
19010912,0.0033412234323613246,3.4305319366116613
19010913,0.006560229438610619,14.441918445029897
19010914,0.00197080789916441,1.7406839368787326
19010915,0.023143838345305513,1.1067956851793728
19010916,6.443203865849731e-05,0.019314702915088626
19010917,0.05283398293711923,1.0073476669348558
19010918,0.0009941326412600613,0.09430787830547457
19010919,0.027387855818021785,0.23059550945694102
19010920,0.2498016429323091,2.08093072901836
19010921,0.0003262017410102167,4.4817097042403455
19010922,0.03331470734051161,7.183988390213183
19010923,0.007001243217563954,1.4217204034638857
19010924,0.010938287818158223,0.350348516074772
19010925,0.004170251011043163,0.7581161699838702
19010926,0.009537725087779718,0.2621055538166387
