date,a,b,c,d,e,f,g,h
20150116,9.575405279307885,18.87276608279139,14.451516250117635,15.391545832900471,13.547532938104474,0.0409524032996069,0.8297888014013856,10.57138559010049
20150117,8.74071276232978,18.1981952173934,2.401519008213398,13.55233227942184,16.743489041712955,0.2514710170938123,0.43676518321471675,10.550551348021026
20150118,9.559468523545744,17.84212143577123,21.00237786094257,14.654422451531842,3.1993192114170164,18.92596321766606,0.2670728377904195,10.350404875070087
20150119,9.388358703429676,18.06680862840624,16.714989302577422,13.55141976545867,16.564937608294684,3.0362980743265435,0.02872918248276635,9.62921426263966
20150120,9.54843802381408,17.672073882494164,10.539270134020821,15.920266461572197,18.27756711466098,2.301104773627294,0.33458770405872434,11.304853345071542
20150121,9.504204315462733,19.110349032933506,1.254624000590855,16.432393855153826,18.81560693282412,5.781269240630672,0.1196425559371001,10.940124442592719
20150122,9.247241356047168,18.84786320165127,5.954987024678419,15.045845622280705,14.352645833059647,2.5384340552880955,0.33315413837192015,9.496548565443412
20150123,10.107471937796438,18.343965270476087,5.636785636687988,16.137596781811766,8.540496975344212,3.023296903393015,0.32253179687342703,11.73715975580607
20150124,9.00493201951977,18.80062811578708,12.506765763459372,13.285336395458824,13.451802564779165,0.5342998913709878,0.2941512762393859,12.478211379969775
20150125,9.848746107341526,18.543814186336615,19.230019728644475,15.325455182546666,12.012912354440594,4.338867507682442,0.10770660237097862,11.541756959867715
20150126,9.280411703900747,18.3250620716615,13.690431692595562,14.778365659652243,14.339755793196066,4.265987931974933,0.3267222751446335,7.819192729227049
20150127,9.387409766229815,18.992633275373223,5.126797977577979,13.012515277465136,10.345793894500058,4.766638320428253,0.3028800340379395,9.943771837660003
20150128,8.95915648708728,18.478919968233875,12.495288465358646,15.665226891392463,5.6471278826476805,0.0036310022975225504,0.5063924560316558,9.230255815039387
20150129,9.665000799334171,17.738987877668357,7.8324244615028675,13.034488705046938,15.954916730487327,5.623258394067895,0.9652256941909858,8.830939907091476
20150130,9.415873613639414,18.7632188085692,0.37985423297647836,13.243544312820132,18.573559659279926,0.8543373540325054,0.6668920146277554,10.621998494694134
20150131,9.689327315161671,17.75885769090434,25.85288377010565,13.75693926036266,14.66428657655268,0.40014324390651224,0.11850155631044906,9.227944320389957
20150201,8.832681747864589,12.889217110157308,15.972157704480388,12.911334413738334,12.784693011282462,2.6510741048263653,0.09310723959575544,10.605845040872763
20150202,8.654834577352545,15.65280425858285,9.432112032542774,10.32148856333281,5.579748291793818,0.3718374342968629,0.17399862393752394,9.152031977273678
20150203,10.275185876004706,13.732035309909723,6.539578064413778,12.24798349827815,13.141674723508928,2.47294139513898,1.088254967126667,10.792672525414039
20150204,8.990589338311198,13.867990124954588,16.02970655253937,12.719716079898918,2.0872893299109183,10.562536408654463,0.1911102725804383,10.278305996079581
20150205,9.699219377403198,14.451724306825081,16.61061604596303,12.863211028468179,3.7010916956886866,1.6756626706987714,0.24400482313890248,10.816018244221222
20150206,9.359043869507897,15.125068485372108,10.738773108347496,13.406844199121075,15.50630355183716,3.2700461845197717,0.38995574225151336,9.4542426943565
20150207,9.546165997817408,13.00626075723649,4.445129779954054,14.385562095218575,7.5934243438746005,2.5588718149191862,0.30951235021101825,11.47026500928893
20150208,9.014122974700417,15.640753217402487,0.9946506561819962,10.409522131409025,19.561931418829673,10.729467392535884,0.3481184304310774,10.932588744135165
20150209,8.827129606465613,14.244003544882318,3.769671249475114,10.879560745057525,15.631425735723786,12.928349553566,0.12037552752425061,9.444124166063771
20150210,9.594981823003247,14.29885544974536,14.040108343850086,11.53080951044285,5.857159179964677,0.2971381337344942,0.6823953190775477,9.404808255381788
20150211,8.78175393313891,15.233669311300062,15.993334352308183,13.459859038476651,13.065089344960032,1.9510004213762469,1.5720689434035384,11.88219188543803
20150212,10.342774274319982,15.043563260621372,12.001824850932477,10.367674511836901,5.163925000034834,0.12657363821594883,1.2426270387423966,12.80246901171357
20150213,9.054358094085956,13.647491083200975,14.034851085021598,10.175555265030448,6.306334985732301,3.199506763035825,0.5397243376031045,9.292085939881582
20150214,10.475696076165796,14.493586805773852,14.746503924975134,11.041307042903776,4.490888340125649,13.76535562740405,0.03562938985190347,9.437964965706948
20150215,10.16873664618096,14.817542002120103,14.781870031829264,13.018030299456763,8.54327116817465,6.764900670937516,0.6086414902080258,9.429885201593493
20150216,9.31914689961201,14.912100207901759,14.366389078857205,10.420503488327517,13.449873126506676,3.190609277370206,0.014999764354900857,9.794055007411666
20150217,8.92582060195725,14.259554624907885,13.530506339322134,14.25203128590583,8.078962861118525,3.5518508906540522,0.1893807409812034,12.538276725203188
20150218,10.123667087578761,14.155557269037853,5.695869023487554,10.138544750649244,14.948535718019667,6.6695965447314975,0.5997187911676617,10.081011056897479
20150219,9.17077696420237,13.189001515298447,1.2052255958307092,10.808129449515294,19.153041686131562,0.22705178486697852,0.25865526070778555,8.410526498826275
20150220,9.91712285160905,15.357559428314921,24.77803176997249,10.130682543134059,11.944442844286876,3.072923900713019,0.016004665402733622,6.973289774425338
20150221,8.671618568218918,14.666122890968634,4.851262453443362,14.336209255102645,5.474007976276682,3.8120463638940736,3.5090566856735745,7.498712323740711
20150222,10.072065872190544,13.9266048745712,7.998068674182709,12.84985448678541,18.560297193968037,0.05260629268532146,0.5066348394892648,11.509102869932898
20150223,8.781928456727924,14.540837252999925,9.258938632615966,11.989859930932372,6.1230885389069405,0.30751683416618636,0.43108388159522476,10.24353133274489
20150224,9.369259925076182,14.571037821945605,9.385238735602424,11.229405645579398,15.644040426870461,0.8089166539147853,1.4032172908084573,9.967149432562842
20150225,9.34986246342674,15.051946263686332,13.278972855619827,12.954614125899091,18.136517366405723,0.3612218293629575,0.43097705157321803,9.427943551165379
20150226,10.053806959709965,13.613845683619669,18.223024702582943,14.511865343311165,18.658004116776077,2.181112066017748,0.17038225140231855,7.014146381427259
20150227,10.23654544974328,15.011155220513515,10.473020373667854,10.976642309010892,10.883783406854224,2.042106478995216,1.1290255886716587,10.2213050207299
20150228,9.38705938053228,14.323197074338346,13.411346453876078,11.144919592978699,13.337401379101504,4.1717356789173285,0.7521210683451279,9.534252912909196
20150301,9.531730784520809,9.952553709256616,19.005730053144326,12.043641503632335,19.68085689363444,0.8520320147170113,0.04028045602995688,8.68580718488818
20150302,9.231518003216227,12.585790405285877,4.202539952122644,8.62153395871285,9.91102263714555,0.6859160706353986,0.5650553910300745,9.537085072759757
20150303,9.185241477149665,10.35538349026692,1.5096407874307447,12.164324898795863,6.019279288979064,7.828581982741494,0.04818887461146315,11.583044906695825
20150304,9.109925422966995,12.524828284580167,15.970029749403343,11.232077914237896,18.325059001461092,0.6489520178955213,0.35110865604480784,10.43162608757981
20150305,8.554695924505646,10.318211913675256,9.592058070155485,11.184795362052999,17.007986280342877,14.134066750505541,0.02420293589091901,10.576073996522378
20150306,10.811791349697657,9.788240843181573,14.269135947834203,11.823112583347596,12.95197150330077,6.960835288812089,0.049787759148884864,11.937567303725393
20150307,9.00226744414114,10.84241973955297,17.60591933321007,12.483488025668338,10.643716897211032,1.7540399920233887,0.45431353189247575,11.621768405342962
20150308,9.531803458542768,11.987246597009648,13.281147187065942,11.774807583270688,7.764489369754285,0.28832718749961156,0.4153535182686723,12.075587185355548
20150309,9.222269196309998,11.135460442917438,13.41067198399699,10.721840326270158,4.527138055834331,0.0558204970891553,0.15759438873616463,10.534984685728086
20150310,7.930757307443908,11.22154799589184,17.270955749819436,12.93108599440969,13.664346371817588,2.803158081624229,0.07388621659088108,8.39161092752009
20150311,8.193549860994924,10.951737879772374,7.257965012339147,9.333661680056613,17.890892897134066,0.29813284516184957,0.06038503046510019,8.569164239328375
20150312,9.238771419038391,11.270656341717565,5.389398933686023,10.20255865736301,10.032045878797842,4.734212766191594,0.37766619987586103,10.601624192301474
20150313,10.13377611588693,11.93034587560097,0.3359212941838404,9.900529668462665,12.881630078732247,6.504765621928945,0.3857185414235014,9.294524891982187
20150314,10.275907327330179,10.412596136692478,0.7498186589086911,10.980768782892001,17.66842498007301,1.3536008296043414,0.1329415320024084,10.453524168147403
20150315,10.472561952774065,10.184744991678048,8.536641005382043,10.365806327524478,7.808469818118189,3.1541410274082113,0.7412608748406792,11.552279918763498
20150316,9.633939072337906,10.350891857731217,1.4843941877766584,9.624694947012594,18.504886367825513,0.5597012902757754,0.2879328163971339,11.400249523092999
20150317,9.865752229965098,10.318922688591922,15.572911114994744,8.460170874132887,12.093776703060813,3.1985671694281295,0.3942305336064161,11.597111338593715
20150318,10.130545433975982,12.50271043609057,22.135875808436804,12.10580851061712,11.144303260271316,0.07213698477731588,0.10635313354907223,10.043998531643478
20150319,8.76846989762814,10.704129595867954,5.159959351873002,11.695113082084898,19.530309882230213,4.028011417165408,0.1914550159678442,8.826851861661156
20150320,10.733659169338374,11.7956990814526,21.985620327652253,12.298552790036531,16.846288126307492,0.1411808425413442,1.2067882961395284,11.977190347282805
20150321,10.166652600091837,12.6161830487017,21.103325494055728,10.21943289522996,4.755865585785934,11.951726505634579,0.7448613581492105,9.47833690053077
20150322,9.185328827649483,12.402644934384554,10.901739717099868,11.02599910878652,17.214315565629725,2.6226845410760298,4.490480127939736,10.816401926135995
20150323,9.488248709756153,12.072767771675036,3.323547599887257,8.620536348365073,16.87572005299948,8.321866350498658,7.552814852276389,10.999854575124914
20150324,9.292219484409873,10.038039370757371,0.6489656726615962,11.499342275945901,2.1975249721216374,4.293335943776048,0.10223532236203998,10.246637075482646
20150325,10.601592283883312,11.787713665193433,2.128375210236418,12.978426289871402,14.260676280858643,6.249208252665508,0.27340989908458724,8.976035903672749
20150326,9.207238723920494,11.559555421848057,3.233945179752816,10.048099279541661,15.550058154480903,1.4394638825987771,0.14752146171480993,11.067556230360834
20150327,10.208371943962,10.85802214888874,4.12481663857498,10.739216060064095,8.96697204555651,3.7562871754449416,0.44157272983366425,9.957436920548725
20150328,10.128361054529583,10.758485504849812,12.828075301831639,12.542126790172896,18.777881456306005,4.2385110384713665,0.09094080802407062,8.002609369771177
20150329,9.363322253799389,11.374721977752326,3.5350759984939737,9.499891462737155,9.40504758938326,2.438702258521684,0.037371423474331,11.496697441779725
20150330,10.011933346822419,10.967032735465711,12.07317753239559,8.968328488448567,7.777755003089586,0.40111653257803637,0.3406657175571936,10.379201084716877
20150331,9.640862019773662,11.693678093011247,1.4808794290288312,9.37433233713131,9.563738376592523,5.1758114435758555,0.02881420698972939,11.236257851687185
20150401,10.004774736210521,8.33123774909637,8.222193385082212,8.693797798094206,5.614618475401564,1.6950713102454678,1.9400141311196408,10.051592917053073
20150402,8.95818996124837,9.092221861701102,3.8029369129384785,9.092875286122165,16.888587718804324,2.2313593090532566,0.2327839379923505,10.145086473469684
20150403,10.14341776963468,8.168405296817102,12.351846976035366,11.151299897328869,16.036324901937636,1.4600348787783537,14.73758457780422,9.578373637189983
20150404,9.248260237305365,9.675979322038838,5.126610224675495,9.551722176428525,10.86423405953435,0.5251421565238447,0.2201556314725586,10.19610867912739
20150405,9.50865284361839,9.84715775197008,13.526289677721923,9.730195950211515,5.20925324120752,1.8610644203728934,0.4472793510625392,9.887745422946843
20150406,9.429580432325395,9.169356498796994,12.337649157532374,8.796257039322652,3.177263456954144,1.4592250937679194,0.30649168763097534,8.818344123666321
20150407,8.192931940687382,9.544217343599875,7.199965905485626,11.656707514186206,14.533839659303746,0.6136583152192439,0.4439344628063348,7.527951194073679
20150408,8.533605000588148,7.815876611028116,11.165918861630146,11.38546002768415,8.342881389053389,0.7032690305284747,4.86942633947748,10.58366338934308
20150409,9.735035601997337,9.82311258051815,7.343991345168709,11.789029732079186,6.635033740944303,1.6078108747048716,0.14519948465772956,9.864445317140687
20150410,9.533361969471231,9.570493928997529,6.9650171898361,11.17381551024102,4.877137075584396,0.02632320837586826,0.35487468141682244,8.549324885868876
20150411,10.084069118068598,8.402594566742806,0.16487109920658352,10.60648634028961,3.8657853121809,11.502693106472437,0.29010651681259725,9.402501560370183
20150412,10.03349592198078,9.451962166190121,12.583362818268695,11.046553399949488,11.350726953914826,0.33262835951068187,0.19590980066345517,8.9178885063858
20150413,9.35930140361367,8.556066325399183,7.097071205240524,8.078165338350885,5.839601002012051,0.026277811946111174,0.12187503521309329,6.902390381821281
20150414,10.186136110722227,9.028748443904746,0.7750924815761782,9.191803553279204,19.713011724308096,6.040465514927486,0.0429750587458512,10.540874219272574
20150415,9.257608518753477,9.227953911365084,14.129912932233974,11.237272351614632,6.779955581255527,17.0518659880764,0.3449404067484052,11.513796125263465
20150416,11.012227903787155,8.090552869687137,5.677224732921859,7.331096154262092,19.76877819990583,15.86519185024141,0.03568044031067043,11.470638349909681
20150417,9.608154784975673,8.426590769533945,4.073164517793276,7.76681001088124,15.75293968415933,5.918609607119878,0.16499226366190015,9.781057629300767
20150418,10.570092304645264,9.207470996311592,1.8732365379472165,11.84880756647171,10.42458498688704,0.10587034617056607,0.29121378856904334,11.396758032176061
20150419,9.259521261628306,7.689194535925125,6.264148229100933,10.560357144392853,13.088640494101622,0.6075841024454859,7.233654242572098,8.786219173351602
20150420,9.89022491380481,8.237251880252568,16.044745883806318,10.962318427483547,14.055654289864421,0.12714293412691335,0.7289824491658402,7.730447776842564
20150421,9.543594249445036,9.083771596316168,2.181681557508648,11.790719542407718,9.112305765599192,7.617478646635444,0.31842530428946275,10.180419886589695
20150422,9.5949814804553,9.909752652144494,17.564198336683393,9.526953507073078,11.945191814341829,0.2351969836730611,0.5213981447947108,9.307922147114198
20150423,9.456239745479198,7.965145825813533,14.981617099014711,9.979404134762817,19.978620180330616,0.017174023337946372,0.720831731848676,9.275877999993751
20150424,9.516778792672937,8.987985621916383,8.942358418939548,10.860523353586947,9.7550577813543,1.6329339307318051,0.5740881240064507,9.520390118509075
20150425,9.626367864693151,9.489475969394896,18.503232036113765,12.100437440886708,13.675314416672078,1.3762160361473772,0.2796223601207529,10.19555252885989
20150426,9.623519461839019,7.389729660214911,0.7524722322672752,10.058038450892234,5.334494971776307,1.2143259735427059,0.2755016352216295,10.081280720895649
20150427,10.072248137418223,9.166809106558016,2.9990288685185003,9.261189273615695,7.066815203339112,5.854320788544833,2.068038360658157,7.478472920824731
20150428,9.234251212608136,9.822216191874656,14.792951712944289,7.428872711009625,3.421846084633825,0.5995851835681362,11.07041109839325,8.704639756173957
20150429,10.04646897992629,8.825160775210549,15.307231835544556,8.482719206113769,5.6426626503178,6.096787906912905,0.3784139794742103,10.700536623642764
20150430,9.30559651803412,8.131661349913735,7.128900652111153,11.379842421676852,15.866801833915638,2.3743864307884777,1.4807839523652515,9.144596601236524
20150501,9.184653196186924,6.537070383758843,7.5299953882384685,6.480730615899845,17.525102461136683,1.4296305538645553,0.3545260610303616,8.893412219466137
20150502,9.66975496285963,7.050144980358526,2.6059019451074,6.646322476448847,17.33864756816426,0.021626836965549658,1.8507146898435287,8.26828287073947
20150503,8.774007620274348,6.7934065784987165,9.945539396968167,10.184389362679166,16.06272725522861,2.254656121435624,0.9735924638500334,10.491395972402273
20150504,9.043325772618866,7.065925730567299,18.456943490193023,6.6937722124758094,8.243012936649286,1.1306886634647046,0.7872595210159011,11.69491886894625
20150505,9.792302844310944,7.161897714676437,3.1790358746422287,10.197252307250864,5.594632020651758,0.007241001008747592,0.04590703521334139,9.073096292181809
20150506,8.584612847357583,7.839715277436861,8.997554093207627,10.788637643130158,19.274202426838663,6.284232044925698,0.7978241803042483,7.545919867959966
20150507,9.36425101019575,6.852774539446527,19.046270632419027,7.364626501389938,3.8154204721041305,4.698119692073325,1.178541825830281,10.408831586241712
20150508,10.54696336297766,7.520616360877087,2.2847637229113933,8.86969593768892,6.722718554552876,21.456780654795875,0.19900208083671947,11.139740510101536
20150509,8.427809911240153,7.8956597513633735,8.295620309425024,10.473988995257052,16.339222098181665,6.465820616752424,1.645419073444874,7.1369801212413995
20150510,8.965460451847816,7.125133457916855,4.962884167573527,7.558235523731418,2.9496215826175254,5.675961471044577,0.24177456568115208,9.036399444329327
20150511,9.892613666854995,6.213918898888361,4.672788599249343,8.70893974112774,9.209814469675266,10.002493683088186,0.42339675786647096,7.8803617650841975
20150512,9.95185786000022,7.713149032450422,14.009309629030074,6.949252310992555,8.826782270508875,20.353376990552295,2.188533923291661,9.175614830142194
20150513,9.505480928121926,6.256704651845707,4.327816931334358,7.815987514710064,4.552967700106675,3.4108438770577645,0.27489122379087505,10.778608513065015
20150514,9.28817266624858,8.318032190417052,11.059069013995652,9.77578606550744,12.306761723254239,1.0127784796535726,0.29304368767778716,10.06616016035258
20150515,9.526930722412084,6.059583475434048,5.185035437492616,10.94448613857556,10.487020016111131,0.4348365266501407,0.7360899987618814,10.942469417210015
20150516,9.056129762820827,7.1992696154693565,11.644911941293543,9.711700622033398,11.066572927928732,7.030942630076334,0.504140563572578,8.004981741158558
20150517,8.696445007415461,6.583205965082575,22.7797819243079,8.163873974461602,2.6756872068116095,4.7730644683627395,0.39612799260335113,11.354424045675254
20150518,8.768067752587656,7.461198198086409,8.246553274602963,7.083955408431399,4.346824292803959,2.0534496579531503,0.5154789578194178,10.241982236128061
20150519,9.214118592897687,7.786089215165303,5.646907196167127,7.2914210042411876,15.868275591403153,0.38878888470603734,0.16251399273061257,10.899371495482008
20150520,8.969143086637699,7.0391359389927235,1.00288336667569,10.381561399215958,6.249767818437716,0.4798224261623753,0.4728697803073016,10.083413243256205
20150521,10.449730732300614,5.9565127803315345,2.8636547917224138,8.011591104232284,10.261590281741054,2.6789966566881414,0.3502367285126029,11.417997141852045
20150522,8.455868916603842,7.835668531172631,4.533765228692536,7.35094709684637,12.046319272393482,0.9236005534340994,1.73594821371504,9.967831115311991
20150523,9.68146895234808,7.7191564174452605,3.238301546053424,6.502785514789346,11.568768316566077,1.7052625343707686,0.3608335493544048,10.837134943664323
20150524,9.494633778585857,6.778516570279036,19.36696534020335,7.0971223936712216,2.77593010111981,2.596308202972268,0.08424442367909134,9.407182764905981
20150525,9.899918711844396,6.116396021565377,2.288177929179808,11.38658904057678,3.498429013408092,6.152271289841234,0.2928722957277397,10.97888304267637
20150526,9.277931150940814,6.017859307467004,19.379449301238903,9.505542365821217,19.015089838300646,1.744553726397905,0.025536185462733885,11.29223574390769
20150527,9.25290216263464,8.23440625110734,1.3734003228133753,8.777884165355346,5.292080922828548,6.572187086185531,0.5160389908448068,8.970882571653087
20150528,10.373426922558957,6.642562518700876,11.490442501966509,8.921059120285825,16.49245639678287,3.5364883619961134,2.908399973753417,9.773960546936582
20150529,8.514798633920844,7.140047865551994,20.15314444355783,8.235773078002413,9.222280212696608,0.20203022799050038,0.35364990990200473,10.078286019098297
20150530,10.025916560773535,7.456026894531581,11.392400965629903,10.54429340109068,10.779647388990089,7.489959029551968,0.011541074198338474,11.358471188905947
20150531,9.491548413856442,6.234732675443285,4.233484698855195,10.315842179361951,14.183412247635351,0.40047083518274884,0.3356595257313035,10.451932446779333
20150601,9.708823494182091,6.281168033321407,6.315553031051915,7.8807982671381325,6.4001529980516665,6.239052959771101,0.2460408212425643,10.979349680510294
20150602,9.341827551644222,8.067259557337174,7.107285084671552,9.32569760207757,10.279389063838135,0.5316721276131418,0.0386897681912697,11.348036491711776
20150603,9.891144730403113,7.249533692601574,4.6585387192462795,7.1838567706734775,14.095326625912957,19.745220391596163,0.4408877766225212,8.892001279637403
20150604,9.611461722014916,7.763280560600823,4.106235995596769,7.439294452834545,12.88142983744981,5.784607758392553,0.052179125731051164,11.739303701126406
20150605,9.571694565301739,5.709960256719999,3.3145936579063973,8.470508174335384,15.82096434641938,0.21978607438797212,0.6468075653808355,8.515977847685882
20150606,9.052679888820526,6.869843458323505,2.7632249765253976,9.444370822135339,4.5422869830687835,0.022308639904611693,0.24160623917541935,9.716022414015484
20150607,10.525040526093544,6.869680443359279,1.7143403023715733,7.51621763033382,10.933178035693466,13.983207787616804,1.57271558619723,9.46879371363439
20150608,8.315178347007524,7.17147961877868,12.537382870930061,7.277365077296794,16.332598685184795,6.518109011337747,0.1953579377057614,10.066033407133656
20150609,9.005049600662707,5.8162615512487505,1.5174260271000306,7.576088947686106,11.341181235439144,0.7888645094534622,5.143320594849849,8.799948340238439
20150610,9.399017879716595,5.7914300767971625,16.911818206549274,9.120608753471387,5.28349929477929,14.330785801514864,0.12297398543246658,10.04627040042406
20150611,9.491581571911626,6.910829267904479,5.755991733666755,9.79418927979901,7.735494494482802,7.58762006636995,0.6842966331154555,10.317727018475892
20150612,10.224515436810774,6.9397036283185365,6.440538198608945,10.30101093627514,11.047072998328783,20.177669824289847,0.03149670290196866,7.903920194982011
20150613,9.059112350569926,7.349795042740027,10.561545476883552,6.182197777643628,5.024458941757285,0.018013840900925247,0.0817972741310123,8.171383349713896
20150614,10.1573443813625,7.383959647240285,17.358486812863806,8.434048936347502,8.37112792944359,0.7030943994317065,0.3064230452374968,8.420952366594564
20150615,8.920051773937336,6.3433078312996045,8.891607152190574,8.503241927104375,3.159957338649096,2.039995631064805,0.2927698181943798,9.089125684237631
20150616,9.174072783081222,6.920613154372919,10.146715461536202,9.471451609824177,12.113125477952194,1.3888681046566975,0.01251179968836525,11.188188660376904
20150617,9.390720918225172,6.7372622759334035,15.400158929738659,9.749798131446932,5.109145415774352,3.3068076832238367,1.2065809856833174,11.334125082309153
20150618,9.235482260938692,5.81299594082574,6.32106977119686,6.3324801708981475,7.351176188587117,2.3971332311841596,0.45664084866869653,8.43530622825704
20150619,9.753134200312706,6.814762283093302,14.928345859961272,7.8402257015400085,8.822706767431244,2.277636662896132,0.18010432954664932,8.694507045168818
20150620,9.717756614869929,6.266517612118019,10.535274876412293,6.422533400059956,14.351443897593711,14.349175141294522,4.168624475313936,10.140199187717178
20150621,8.588158258346743,6.435450584202815,13.952783826539623,8.871258825552777,9.231235483846604,1.698862263220429,1.9315746388171977,9.734318707321076
20150622,9.187981816913137,5.910906923549547,7.0856116815385946,8.15265564571986,10.104634247505977,2.2578407623624615,0.22906302183781188,10.436968205965375
20150623,8.382626854145393,6.622048435333586,1.9437440415545046,9.341442628281813,16.778631533889136,4.287758784632083,0.29201333312250294,9.761253092391044
20150624,9.152099310772172,8.67197097251676,10.553598821445238,7.027635905965372,19.36118945172708,1.0982806757725232,0.006474948684615224,11.30646570746911
20150625,8.227415321021795,5.714332741550823,0.30489641350461727,9.38047528384698,14.55615579380393,9.982310246439045,0.18133403563336994,12.860644184956644
20150626,9.603050476644764,6.19738523809513,2.222475843304246,8.90913008532861,13.888947950134387,5.563322577553862,3.9327480235553764,8.861199093889606
20150627,9.398608613357602,5.483538379757732,11.76395757217334,6.514817338062132,4.133748339299169,3.977667119009122,1.1534946331462363,10.281104188993217
20150628,9.93170785114129,6.438485696002317,3.4903081986665283,9.714441195972027,18.41726147383609,2.801041523822009,0.0941040735848911,10.997668111932374
20150629,10.028081054524389,6.453249403044808,5.541825779053457,8.676364810648252,16.276201826651842,16.11853917992782,0.28059694966654286,9.584426143945832
20150630,9.761000537243577,6.629918458174881,12.520532714571521,8.788040950365534,4.017990686995014,3.8822624857087997,0.24153903341300412,12.134803555624071
20150701,9.753563438437386,6.199180454333103,9.227548595856282,10.345479265404943,9.374759552095863,3.6439273766983056,0.10518571560154316,10.324149683973454
20150702,10.429333388309182,6.382521177746284,2.6289389696671295,9.090492066660383,11.345189812576562,0.8176193935314253,1.232588540177108,11.234264997033485
20150703,9.175275563082307,6.625438816091421,2.990467151520167,8.246640706533512,13.950641510452803,0.6700857531515383,0.2691504850501272,11.53159140109047
20150704,9.327293724017757,5.412665452395597,7.309581150101472,6.824564824311096,3.665783634695962,0.2087202483540676,0.3754871877239861,8.192640612829555
20150705,9.62258555161283,6.244278170936443,10.005562997030893,6.804144706296375,15.793483330971263,2.510591237355894,0.4683419489660266,9.773162530710422
20150706,9.640050306087042,7.542333280699058,18.37231417002893,6.672473403394942,8.72534433103636,4.576686866601619,0.34302394813382237,8.554238364456278
20150707,10.16798402920223,7.797786458422475,3.5005799001403837,7.490386367745529,8.645433634661117,0.12410727881924896,0.13224566046403155,9.77996521241574
20150708,9.005749298489766,6.148555035516253,6.38356325933594,9.785268650115071,2.9325394289836,0.741314293456853,5.328703946809449,7.578212336930074
20150709,10.139460758941182,6.606470513608734,2.989749998787459,6.80781576458892,13.811974088525929,1.6432005397919704,0.2018467739285679,9.883543731970171
20150710,9.839322193903808,5.265032948686407,8.761836110380928,8.705248463751742,6.366224556609732,5.778345457217877,0.021113476900072398,10.213390104696748
20150711,9.528812475476183,5.336229557357527,11.635860196368368,8.196071905195458,6.141101597682107,3.663718380453906,0.3072636608524297,8.52076725907842
20150712,9.68293209367509,6.4921082694714976,6.987734207244239,10.157803571340388,16.489791801173816,7.603334759394961,0.4124779445061486,9.833587634838276
20150713,8.932691555002153,8.602904091651133,2.993989620949148,7.05152804160549,6.478928688747459,0.5322990812890995,1.5213816781109368,11.749455541119616
20150714,9.035352140082693,5.040544809689095,4.648144404838728,6.122065046369016,4.183405810528164,0.006773421576888905,0.17141055894212945,10.02625378037088
20150715,9.161216320195198,6.215365665728793,7.168153125492949,8.883911075771145,16.434899997717157,1.23882992590896,0.2586531727005768,9.948662013743197
20150716,9.832219209646732,5.802343899239137,15.696921164446799,8.257015501615012,16.981538024691837,7.008561594689419,0.7573466048956381,9.36830128848799
20150717,9.914009388540723,7.10583472685266,14.017182029948025,7.055716377875498,2.47952267876981,8.777014294005534,2.919792153025162,9.114971661649902
20150718,8.015188470252406,5.260926247781349,7.22565305277147,6.783371396340037,4.928148622319481,0.4819435140725232,0.4907785481942135,8.997588348772982
20150719,9.235006254195897,8.297008030219118,1.8611360075004975,9.211563577474656,8.00651439109311,5.887219214189817,0.21249945883443952,9.377234752052363
